user_id,contract,most_search_t6,count_t6,category_t6,most_search_t7,count_t7,category_t7,keyword_changed_flag,category_shift_flag,category_transition,most_watch_type,taste_profile,activity_level,active_days,total_giai_tri,total_phim_truyen,total_the_thao,total_thieu_nhi,total_truyen_hinh
0166577,,lí trí và tình cảm,2,Khác,caribe,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
0167131,,cá mực hầm mật,6,Phim Trung Quốc,cá mực hầm mật,3,Phim Trung Quốc,No,Unchanged,Unchanged,,,,,,,,,
0261136,,cô bé masha và chú gấu xiếc,3,Phim hoạt hình,trò chơi con mực,2,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
0271407,,fairy tail,3,Anime,akame ga kill,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
0330232,,boruto naruto the movie,4,Anime,boruto naruto the movie,6,Anime,No,Unchanged,Unchanged,,,,,,,,,
0515551,,hậu duệ mặt trời,5,Phim Hàn Quốc,nastya,4,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
06006210,,vanit,3,Khác,cardcaptor sakura,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
06007994,,shangchi,2,Khác,konsuba,15,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06012481,,lưu ly mỹ nhân sát,2,Phim Trung Quốc,con tim sắt đá,4,Phim Thái Lan,Yes,Changed,Phim Trung Quốc -> Phim Thái Lan,,,,,,,,,
06012570,,ngày luân hồi,2,Khác,trữ tình,11,Âm nhạc,Yes,Changed,Khác -> Âm nhạc,,,,,,,,,
06015775,,fairy tail,3,Anime,prison school,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
06015784,,ngày hôm qua,5,Khác,doraemon,6,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
06016563,,kháp,2,Khác,bạn cùng phòng tôi là người mình hồ,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06021396,,bolero,2,Âm nhạc,siêu nhân,2,Phim hoạt hình,Yes,Changed,Âm nhạc -> Phim hoạt hình,,,,,,,,,
06021741,,mùa hè yêu dấu của chung ta,4,Khác,hoàng tử ếch,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06021966,,be mbitious,3,Chương trình Hàn Quốc,mbitious,3,Khác,Yes,Changed,Chương trình Hàn Quốc -> Khác,,,,,,,,,
06023407,,cá mực hầm mật,4,Phim Trung Quốc,thủ lĩnh thẻ bài,3,Anime,Yes,Changed,Phim Trung Quốc -> Anime,,,,,,,,,
06024521,,fairy tail,2,Anime,fairy tail,2,Anime,No,Unchanged,Unchanged,,,,,,,,,
06025322,,người thừa kế,2,Khác,hạ cánh nơi anh,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
06041991,,black clover,2,Anime,gấu paddington,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
06048807,,batman begins,2,Khác,con tim sắt đá,3,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
06050765,,thiên cổ quyết trần,3,Phim Trung Quốc,anh chàng bảo mẫu,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
06060973,,attack on titan final season,2,Anime,đao kiếm thần vực phần 4,3,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
06062641,,hoc vien ma vuong,2,Tâm linh,f4,2,Giải trí,Yes,Changed,Tâm linh -> Giải trí,,,,,,,,,
06077811,,hậu duệ mặt trời,15,Phim Hàn Quốc,hậu duệ mặt trời,3,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
06080659,,phim hayho com,2,Khác,tình yêu và tham vọng,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06080955,,jujutsu kaisen,9,Anime,jujutsu kaisen,5,Anime,No,Unchanged,Unchanged,,,,,,,,,
06081626,,lưỡi gươm diệt quỷ,4,Anime,đao kiếm thần vực phần 3,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
06084794,,attack on titan final season,12,Anime,boku,42,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
06090441,,cặp đôi trái ngược,2,Phim Hàn Quốc,pinochio,3,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
06091343,,hội pháp sư 2,2,Anime,overlord iii,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
06096427,,thung lũng nước mắt s1,2,Khác,thước vải ma mị,3,Phim Thái Lan,Yes,Changed,Khác -> Phim Thái Lan,,,,,,,,,
0624349,,tay súng hàng đầu,4,Khác,the conj,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
0630412,,phu t,2,Khác,anya,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06405336,,hoa thiên cốt,2,Phim Trung Quốc,chàng hậu,2,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
06409664,,thế giới động vật,3,Tìm kiếm chung / Tài liệu,em là bà nội của anh,3,Khác,Yes,Changed,Tìm kiếm chung / Tài liệu -> Khác,,,,,,,,,
06442635,,điên tối 4k,3,Khác,tôi thấy hoa vàng trên cỏ xanh,2,Phim Việt Nam,Yes,Changed,Khác -> Phim Việt Nam,,,,,,,,,
06448754,,phim trường ma,2,Thể loại phim,u19 brunei vs 19 philippines,2,Khác,Yes,Changed,Thể loại phim -> Khác,,,,,,,,,
06455499,,she was pretty,4,Khác,thu ki kim sao the,5,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06456662,,những chàng trai ngoan,2,Khác,nữ thần chiến binh,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
06459562,,50 sắc thái,2,Khác,voice 1,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
06484184,,docle,8,Khác,anh ba phaitv,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
066819,,trữ tình,3,Âm nhạc,trữ tình,13,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
067658,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,pay back,2,Khác,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Khác,,,,,,,,,
06866801,,doremon,2,Anime,minio,5,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
06881780,,sword art online alicization,2,alicization : Anime,hyouka,2,Khác,Yes,Changed,alicization : Anime -> Khác,,,,,,,,,
06886807,,giữa thanh xuân,2,Phim Trung Quốc,tinh hán sán lạn,2,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
06897479,,phim hoạt hình,4,Khác,hải tặc,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
0703546,,công,2,Khác,ban trai vi dieu cua toi 2,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
0788405,,tuổi trẻ của tháng 5,2,Khác,khu vườn bí mật,2,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
0877986,,naruto tập 31,2,Anime,luật sư,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
090511,,onsporst,2,Khác,live sporst,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
0998020,,một con vịt,6,Âm nhạc thiếu nhi,một con vịt,12,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
1044201,,phim hành động,4,Thể loại phim,fireboy dml,3,Khác,Yes,Changed,Thể loại phim -> Khác,,,,,,,,,
1054213,,loan mắt nhung,2,Khác,loan mắt nhung,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
1235888,,lý tiểu long và tôi,2,Phim ảnh,lửa chiến,3,Khác,Yes,Changed,Phim ảnh -> Khác,,,,,,,,,
1265642,,huyền thoại tarzan,2,Khác,khi m,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
134594,,nữ thanh tra tài ba,4,Phim Hàn Quốc,doi song,5,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
1388470,,mahoutsukai,2,Khác,thu thach,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
1495726,,bạn trai tôi là hồ ly,2,Phim Hàn Quốc,eve,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
1562016,,doraemon,2,Anime,yêu tinh,3,Phim Hàn Quốc,Yes,Changed,Anime -> Phim Hàn Quốc,,,,,,,,,
1565421,,hoàng hậu ki,2,Khác,phù dao hoàng hậu,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
1822709,,sazam,3,Khác,vượt ngục,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
1852323,,con ruột con riêng,2,Phim Hàn Quốc,nhung nguoi thua,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
1918750,,one punch man,7,Anime,one punch man,6,Anime,No,Unchanged,Unchanged,,,,,,,,,
1974705,,nếu âm thanh có ký ức,4,Khác,đại đường minh nguyệt,3,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
2060177,,dr stone,3,Anime,thanh thanh tử khâm,3,Phim Trung Quốc,Yes,Changed,Anime -> Phim Trung Quốc,,,,,,,,,
2262770,,người nhện không còn nhà,2,không còn nhà : Phim chiếu rạp / Siêu anh hùng,doraemon,9,Anime,Yes,Changed,không còn nhà : Phim chiếu rạp / Siêu anh hùng -> Anime,,,,,,,,,
2332394,,kênh htvc ca nhạc,4,Âm nhạc,365 dni,7,Khác,Yes,Changed,Âm nhạc -> Khác,,,,,,,,,
2371919,,real madrid,2,Khác,real madrid,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
2432096,,cam cam,3,Khác,cam cam tivi,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
2491730,,running man,2,Chương trình truyền hình,running man,2,Chương trình truyền hình,No,Unchanged,Unchanged,,,,,,,,,
2506285,,sơn trại tiểu manh chủ,2,Phim Trung Quốc,người thầy y đức,2,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
255923,,thor,7,Khác,cong v,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
2654259,,tìm mẹ,10,Chương trình truyền hình,con bò,2,Khác,Yes,Changed,Chương trình truyền hình -> Khác,,,,,,,,,
2682517,,bi,2,Khác,kẻ trộm mặt trăng minions,2,minions : Phim hoạt hình,Yes,Changed,Khác -> minions : Phim hoạt hình,,,,,,,,,
2781866,,yêu tinh,2,Phim Hàn Quốc,chàng hậu,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
3076089,,em là thành trì doanh lũy của anh,5,Phim Trung Quốc,anh không thích thế giới này anh chỉ thích em,7,Phim Trung Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
3215514,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
3239330,,mị nguyệt truyện,2,Phim Trung Quốc,hắc bạch vô song phần 2,3,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
3239785,,đẳng cấp thực khách,3,Khác,đẳng cấp thực khách,8,Khác,No,Unchanged,Unchanged,,,,,,,,,
3269942,,lưỡi gươm diệt quỷ,2,Anime,vườn sao băng,4,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
3600431,,cháu lên ba bé xuân mai,3,Khác,cháu lên ba bé xuân mai,13,Khác,No,Unchanged,Unchanged,,,,,,,,,
3639000,,mở nhạc vàng xưa,2,Khác,mở nhạc vàng xưa,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
3896495,,lọ lem và bốn chàng hiê,2,Khác,jang hyuk,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
3935072,,xã hội đen kiểu cũ cuối cùng phần 2,10,Phim ảnh,gate,3,Khác,Yes,Changed,Phim ảnh -> Khác,,,,,,,,,
40019662,,về quê,56,Khác,về quê,51,Khác,No,Unchanged,Unchanged,,,,,,,,,
40041268,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
40066868,,hoa của quỷ,2,Phim Hàn Quốc,penthouse 3,5,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
40103176,,xez,2,Khác,xexx,10,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40172732,,paw patrol,2,Phim hoạt hình,paw patrol,2,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
40177421,,kênh vtv1,2,Kênh truyền hình,kênh vtv1,8,Kênh truyền hình,No,Unchanged,Unchanged,,,,,,,,,
4026098,,thiếu nhi,4,Tìm kiếm chung,thiếu nhi,4,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
40276481,,7 viên ngọc rồng,4,Khác,đao kiếm thần vực phần 1,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40304037,,kingsman,2,Khác,minions,2,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
40326294,,thương ngày nắng về,2,Phim Việt Nam,sống hà tây,3,Khác,Yes,Changed,Phim Việt Nam -> Khác,,,,,,,,,
40331197,,thiếu nhi,4,Tìm kiếm chung,thiếu nhi,18,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
40353295,,bua,3,Khác,yeu,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40369044,,tìm kiếm bằng giọng nói,2,Tìm kiếm chung / Chức năng,kẻ trộm mặt trăng minions,2,minions : Phim hoạt hình,Yes,Changed,Tìm kiếm chung / Chức năng -> minions : Phim hoạt hình,,,,,,,,,
40373096,,vô tình nhặt được tổng tài,8,Phim Trung Quốc,hoa c,4,Khác,Yes,Changed,Phim Trung Quốc -> Khác,,,,,,,,,
4040726,,thương ngày nắng về,4,Phim Việt Nam,thương ngày nắng về,4,Phim Việt Nam,No,Unchanged,Unchanged,,,,,,,,,
40415431,,tâm sự mai đình,2,Khác,trữ tình,2,Âm nhạc,Yes,Changed,Khác -> Âm nhạc,,,,,,,,,
40432720,,chuyen si,2,Khác,dr stone wars,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
40488322,,vạn phụng chi vyongw,2,Khác,trừ tà,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40564119,,thiếu nhi,3,Tìm kiếm chung,thiếu nhi,2,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
40599700,,tuyển tập phim ngắn việt nam,2,phim ngắn việt nam : Phim Việt Nam,đất phương nam,2,Khác,Yes,Changed,phim ngắn việt nam : Phim Việt Nam -> Khác,,,,,,,,,
40620214,,phù dao hoàng hậu,2,Phim Trung Quốc,true beauty,2,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
40707372,,thiếu nhi,17,Tìm kiếm chung,thiếu nhi,19,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
40712333,,fast furious,2,Phim chiếu rạp / Hành động,angr,2,Khác,Yes,Changed,Phim chiếu rạp / Hành động -> Khác,,,,,,,,,
40794339,,dr stone,6,Anime,jujutsu kaisen,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
40862675,,khach,7,Khác,hotel transylvania,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40873974,,youtube,11,Nền tảng,lac chon hong tran,3,Khác,Yes,Changed,Nền tảng -> Khác,,,,,,,,,
40963744,,aikatsu nhiệt huyết thần tượng phần 1,2,Khác,nhiet,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
40986321,,limitless,2,Khác,the prestige,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41001298,,mở youtube phim truyện việt nam,2,Nền tảng,mở youtube phim truyện nước ngoài,3,Nền tảng,Yes,Unchanged,Unchanged,,,,,,,,,
41044903,,eve,2,Phim Hàn Quốc,eve,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
41078009,,anh em,3,Khác,nguyen l,6,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41081534,,một con vịt,2,Âm nhạc thiếu nhi,một con vịt,2,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
41161262,,fairy tail,15,Anime,fairy tail,6,Anime,No,Unchanged,Unchanged,,,,,,,,,
41161519,,nhac,4,Khác,em đẹp nhất là khi mỉm cười,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
41167150,,ban tr,2,Khác,luu ly,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
4121100,,halo,3,Khác,game of thrones s2,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41215386,,cuộc chiến thượng lưu,2,Phim Hàn Quốc,18 again,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
41216420,,kết hôn rồi bắt đầu yêu,2,Phim Trung Quốc,inuyasha,7,Anime,Yes,Changed,Phim Trung Quốc -> Anime,,,,,,,,,
41246182,,ve d,3,Khác,tai sa,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41284955,,may ho,3,Khác,lang y,4,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41294004,,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,2,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
41348239,,mở ninja,2,Khác,siêu nhân,3,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
41351724,,fairy tail,30,Anime,fairy tail,28,Anime,No,Unchanged,Unchanged,,,,,,,,,
41376059,,cuoi cung cung toi luot tôi yeu,2,Khác,cả thế giới đều không bằng em,2,Phim Trung Quốc,Yes,Changed,Khác -> Phim Trung Quốc,,,,,,,,,
41393822,,hoàng hậu công lược,2,Khác,tại sao lại là oh soo jae,3,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
41484782,,sau khi làm chuyện ấy,2,Khác,sau khi làm chuyện ấy,3,Khác,No,Unchanged,Unchanged,,,,,,,,,
41502734,,con cò trắng phi nhung,7,Âm nhạc,phi nhung con cò trắng,2,Âm nhạc,Yes,Unchanged,Unchanged,,,,,,,,,
41514450,,siêu nhân,13,Phim hoạt hình,siêu nhân,3,Phim hoạt hình,No,Unchanged,Unchanged,,,,,,,,,
41551542,,sex,2,Nhạy cảm,doraemon,3,Anime,Yes,Changed,Nhạy cảm -> Anime,,,,,,,,,
41558910,,thủ lĩnh thẻ bài,2,Anime,kênh truyền hình vĩnh long 1,2,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
41567320,,mùa xuân đó có em,2,Khác,tam mao,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41572593,,a ghost story,2,Khác,a ghost story,8,Khác,No,Unchanged,Unchanged,,,,,,,,,
41573413,,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,liên minh công lý phiên bản của zack snyder,3,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,No,Unchanged,Unchanged,,,,,,,,,
41610641,,thế giới động vật,5,Tìm kiếm chung / Tài liệu,thế giới động vật,10,Tìm kiếm chung / Tài liệu,No,Unchanged,Unchanged,,,,,,,,,
41611123,,nửa hiệp cơ trí,3,Khác,hoa du ký,14,Phim Hàn Quốc,Yes,Changed,Khác -> Phim Hàn Quốc,,,,,,,,,
41614322,,thanh xuân vật vã,2,Phim Hàn Quốc,gangnam style,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
41660971,,thiếu nhi,4,Tìm kiếm chung,thiếu nhi,4,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
41663777,,fairy tail,2,Anime,vẻ đẹp đích thực,2,Phim Hàn Quốc,Yes,Changed,Anime -> Phim Hàn Quốc,,,,,,,,,
41687571,,bộ phim về hiphop,9,Thể loại phim,bộ phim về hiphop,4,Thể loại phim,No,Unchanged,Unchanged,,,,,,,,,
41717951,,nửa thời gian ấm áp,2,Khác,lời hứa với các vị thần,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41735571,,làm sao boss lại làm sao nữa,2,Phim Trung Quốc,những người thừa kế,3,Phim Hàn Quốc,Yes,Changed,Phim Trung Quốc -> Phim Hàn Quốc,,,,,,,,,
41747297,,huye,3,Khác,huyết giới chiến tuyến phần 2,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
41749086,,boruto naruto the movie,2,Anime,lửa chiến,7,Khác,Yes,Changed,Anime -> Khác,,,,,,,,,
41833629,,bolero,2,Âm nhạc,bolero,3,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
41848396,,cháu yêu bà,10,Âm nhạc thiếu nhi,cháu yêu bà,11,Âm nhạc thiếu nhi,No,Unchanged,Unchanged,,,,,,,,,
41880257,,a ghost story,2,Khác,one punch man,3,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
41887332,,bolero,3,Âm nhạc,bolero,8,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
4196006,,naruto,4,Anime,ghibli,8,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
41965941,,penthouse 2,14,Phim Hàn Quốc,đêm tối tokyo phần 3,3,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
41972737,,phàm nhân tu tiên,10,Phim hoạt hình 3D Trung Quốc,phàm nhân tu tiên,2,Phim hoạt hình 3D Trung Quốc,No,Unchanged,Unchanged,,,,,,,,,
4198927,,liên minh công lý phiên bản của zack snyder,4,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng,nhật ký ma ca rồng p6,2,Tâm linh,Yes,Changed,phiên bản của zack snyder : Phim chiếu rạp / Siêu anh hùng -> Tâm linh,,,,,,,,,
41990014,,tam quốc,5,Khác,tam quốc,4,Khác,No,Unchanged,Unchanged,,,,,,,,,
42018077,,bat ma,2,Tâm linh,runingman,3,Khác,Yes,Changed,Tâm linh -> Khác,,,,,,,,,
42021325,,làm sao boss lại làm sao nữa,4,Phim Trung Quốc,chiêu trò lừa gạt,5,Phim Thái Lan,Yes,Changed,Phim Trung Quốc -> Phim Thái Lan,,,,,,,,,
42044114,,masa,3,Khác,thanh gươm diệt quỷ phần kỹ viện trấn,2,Anime,Yes,Changed,Khác -> Anime,,,,,,,,,
42081217,,49 ngày,2,Khác,i lan,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42155069,,trữ tình,2,Âm nhạc,thiếu nhi,2,Tìm kiếm chung,Yes,Changed,Âm nhạc -> Tìm kiếm chung,,,,,,,,,
42155559,,bống bống bang bang,17,Âm nhạc thiếu nhi,baby shark,6,Âm nhạc thiếu nhi,Yes,Unchanged,Unchanged,,,,,,,,,
42178004,,boruto naruto the movie,9,Anime,boruto naruto the movie,2,Anime,No,Unchanged,Unchanged,,,,,,,,,
42201639,,cuộc chiến thượng lưu,5,Phim Hàn Quốc,tần thủy hoàng,2,Khác,Yes,Changed,Phim Hàn Quốc -> Khác,,,,,,,,,
42205701,,tìm mẹ,3,Chương trình truyền hình,siêu nhân,4,Phim hoạt hình,Yes,Changed,Chương trình truyền hình -> Phim hoạt hình,,,,,,,,,
42219057,,tình ca tây bắc,3,Địa lý,tình ca tây bắc,5,Địa lý,No,Unchanged,Unchanged,,,,,,,,,
42245402,,được gặp em tại ngục tối liệu có sai phần 3,2,Khác,tokyo ghoul re,2,re : Anime,Yes,Changed,Khác -> re : Anime,,,,,,,,,
42272294,,danh y,2,Khác,danh y,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
42287501,,kênh,3,Khác,một con vịt,3,Âm nhạc thiếu nhi,Yes,Changed,Khác -> Âm nhạc thiếu nhi,,,,,,,,,
42289825,,yêu tinh,2,Phim Hàn Quốc,tìm kiếm bằng giọng nói,3,Tìm kiếm chung / Chức năng,Yes,Changed,Phim Hàn Quốc -> Tìm kiếm chung / Chức năng,,,,,,,,,
42306421,,thần y vưot thời gian,2,Khác,pháp y tần minh,3,người đọc tâm : Phim Trung Quốc,Yes,Changed,Khác -> người đọc tâm : Phim Trung Quốc,,,,,,,,,
42342241,,sam sam tới rồi,5,Khác,lối nhỏ vào đời,3,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42382620,,my hero ac,4,Khác,chu thu,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42542292,,alice,4,Phim Hàn Quốc,hoa du ký,2,Phim Hàn Quốc,Yes,Unchanged,Unchanged,,,,,,,,,
42546814,,hồi kí vanitas,2,Anime,hồi kí vanitas,3,Anime,No,Unchanged,Unchanged,,,,,,,,,
42548551,,the twilight saga hừng đông phần 2,2,Khác,siêu nhân,5,Phim hoạt hình,Yes,Changed,Khác -> Phim hoạt hình,,,,,,,,,
42568150,,phim thái lan,2,Phim Thái Lan,khát khao dối trá,2,Khác,Yes,Changed,Phim Thái Lan -> Khác,,,,,,,,,
42570304,,bolero,3,Âm nhạc,bolero,4,Âm nhạc,No,Unchanged,Unchanged,,,,,,,,,
42575699,,fairy tail,2,Anime,fairy tail,4,Anime,No,Unchanged,Unchanged,,,,,,,,,
42581160,,luoi,2,Khác,luoi,2,Khác,No,Unchanged,Unchanged,,,,,,,,,
42581774,,siêu nhân bà rịa vũng tàu,2,Phim hoạt hình,jimmy fallon catchphrase,2,Khác,Yes,Changed,Phim hoạt hình -> Khác,,,,,,,,,
42643876,,thiếu nhi,2,Tìm kiếm chung,thiếu nhi,9,Tìm kiếm chung,No,Unchanged,Unchanged,,,,,,,,,
42668945,,món nợ,2,Khác,bolero,5,Âm nhạc,Yes,Changed,Khác -> Âm nhạc,,,,,,,,,
42726131,,jojo,4,Khác,vinland saga,2,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
42759074,,ngôi sao khoai tây,6,Phim Hàn Quốc,ngôi sao khoai tây,2,Phim Hàn Quốc,No,Unchanged,Unchanged,,,,,,,,,
42759545,,dr stone season 2,2,Anime,overlord iv,2,Anime,Yes,Unchanged,Unchanged,,,,,,,,,
42771505,,ngồi buồn nhớ mẹ ta xưa,2,Khác,ngồi buồn nhớ mẹ ta xưa,18,Khác,No,Unchanged,Unchanged,,,,,,,,,
42789528,,sex,9,Nhạy cảm,orient,2,Anime,Yes,Changed,Nhạy cảm -> Anime,,,,,,,,,
42816869,,cậu bé rô bốt,2,Khác,kênh vtv1,2,Kênh truyền hình,Yes,Changed,Khác -> Kênh truyền hình,,,,,,,,,
42841949,,khuc nhac vui tieng hoa,2,Khác,que,13,Khác,Yes,Unchanged,Unchanged,,,,,,,,,
